"D0_32F_MEF" "D3_32F_MEF" "D7_32F_MEF" "D13_Primed_32F_KSR" "D21_Primed_32F_KSR" "P3_Primed_32F_KSR" "P10_Primed_32F_KSR" "D13_Naive_32F_Naive" "D21_Naive_32F_Naive" "P3_Naive_32F_Naive" "P10_Naive_32F_Naive"
"WDR64" 0.00540146200554865 0 0.0160377736309665 0.0200751941563245 0 0 0.00667055600342246 0 0 0.00818620513747704 0
"WDR66" 0.308896132750099 0.108978130452253 0.121134372865306 0.0505430930383879 0.284286156565595 0.112696667650712 0.1151614947818 0.528309699647756 0.183116539157694 0.538812589273442 0.258639013130499
"WDR7" 0.71121185013463 0.881232064429432 1.03362043162376 0.987099167382594 0.904772629552276 0.874471143555 0.808312826157163 0.923093303588783 0.684892840932146 0.846095021679027 0.650212536930803
"WDR70" 0.48562306361502 0.570223660895182 0.669448817951225 0.537165925260585 0.773279105982101 0.595869010804989 0.548852764810759 0.623732383832661 0.536905846657361 0.594704409726378 0.535554823893953
"WDR72" 0 0.00174902099544688 0.00624895709675323 0.0225971701894432 0.517568728520173 0.275180915953772 0.332686722123204 0.376024887229754 0.403232912235374 0.995177803996999 0.969251739353263
"WDR73" 2.37223272280041 2.76836661633584 4.15867685647257 2.92326524700877 3.65445127832666 2.92789273492539 1.2310543964198 4.87359757411191 3.12497314998959 1.83587020646249 3.95704949251579
"WDR74" 5.37428116386514 11.7418501049264 11.3243719178211 12.5286032829253 20.8763665245187 15.8831613822505 7.85020194818421 19.5866441399091 22.9624351947104 8.7580764680276 11.4545600021253
"WDR75" 8.62086194825325 21.0936504718442 18.2556707329683 14.7348047902965 27.4021483455504 18.8020240979581 22.2885410280831 26.4986339122625 14.234344874053 20.4337484249447 19.1897704576714
"WDR76" 4.68039949216881 4.58241617194148 5.77586906965216 2.5730514099289 4.83052327854198 4.76750750598865 5.43086412352053 3.99667811331305 4.78462891353046 10.0046443030342 8.46673497344697
"WDR77" 27.9684966849406 88.1351502719488 112.056173040569 85.4399387242923 102.211481774541 118.166921019393 61.7854827619161 122.894330267878 67.101400162621 63.5816333655339 61.5438900416412
"WDR78" 0.353362669750361 0.324035715701921 0.0723578108306118 0.155987674168668 0.0247645555654022 0.0617078673518179 0.0250796879363754 0.0480227268029488 0.0225198098093615 0.00615563290753395 0.0180243182838856
"WDR81" 1.61925450166255 1.38771188626343 1.48574879141392 0.849786113564116 0.822740716477701 0.900797250349425 0.611020817071899 1.59543556324789 0.84168520447034 0.545348216496285 0.299406555060973
"WDR82" 25.9318968268929 54.3618925799632 55.0182621030998 50.9633291936312 62.755588095595 44.4011351250717 43.6625343797647 84.5535290367722 66.7328055734418 60.0659777169383 57.192897722153
"WDR83" 0.903537886502412 1.91889816663803 1.09296949901412 1.24374409636845 1.63230651546812 1.15549760482368 0.78521197403525 2.76965736124286 2.81407746963515 0.659321523953867 1.43554489723018
"WDR83OS" 79.6668958102669 123.499875432729 93.2526466241718 82.2477115958954 77.8435133993355 92.3997997369654 30.2722877948631 64.406162298926 82.5854232413676 26.315008334262 35.5048214682383
"WDR86" 0.00691790240535952 0 0.0821612760873287 0.0171408202445232 0.0738144865362141 0.028664351638865 0.111062767794877 0 0.0191781953801003 0.0104844518304756 0.0204663598001185
"WDR86-AS1" 0.0676446672941247 0.0843228074737856 1.70720331133898 0.586622584602824 1.03110453566728 0.0934286346831866 0.835380386004408 0.799795518895708 0.0625094414352893 0.205038236817086 1.20074555980578
"WDR87" 0 0.0230535257318432 0.0274554533845331 0.183291794327424 0.169139968110875 0 0.0685169189745618 0.947530854569384 0.581054450541465 1.26127466846664 1.91496164588383
"WDR88" 0.0370400443344847 0.0230862287610698 0.0824832025626399 0.0688319274309253 0.0564599683054714 0 0.160099601639366 0.218971152224089 0.085570399512043 0 0.027395402173302
"WDR89" 0.93173364353668 2.11310306645302 1.92759853913035 2.0777412237758 4.19657210515611 2.38280450953664 4.33534471959778 4.05116877359953 3.8661737881654 4.59157744251472 3.57455769076014
"WDR90" 2.93670969580225 2.24017302666833 2.73299138554385 2.28067120182728 4.54322514440915 4.72201382597513 1.67802573599822 4.66416735863727 3.48334683242875 2.25858494665107 1.81543382936142
"WDR91" 1.69319771893125 3.96659327915799 1.69023482762779 1.80832655311671 4.40538641218189 3.62884674994449 2.27128137567177 2.87636394702698 2.72466496908003 2.12369535117676 3.45466425473029
"WDR92" 1.28476734169049 1.0722129914622 1.85884458024883 1.69957447577355 2.40646536553573 1.63913761410586 1.73453433297258 1.50187805742173 1.28784769185368 1.00656914603223 1.04686822000877
"WDR93" 0 0 0 0 0.0206730563796668 0.00936595352589964 0.00837444954461421 0 0 0.0102772485307806 0.0100309424654324
"WDSUB1" 0.421469467698225 0.441125082606752 0.625703921305422 0.586184578605693 0.636383168650436 0.313026817910359 0.839666976390313 1.42602057777295 0.815690268500187 1.08468605400391 0.694030312277538
"WDTC1" 1.49616482057374 1.6268153802132 2.14010736194879 1.31237449008659 1.2235320303083 0.920100240154344 0.701314671664499 1.7431631711316 1.88717655025963 1.39857859951799 1.59930113186064
"WDYHV1" 0.761344494912834 0.922695171607255 1.02038679577162 0.825308729505883 1.27334163273995 0.920101422440789 1.30586843535151 0.666795783324174 0.488574473673167 0.881419598137304 0.922862300723647
"WEE1" 21.7383689392393 22.7597933679207 66.6652095416965 31.1461254491705 84.6801100976924 64.6760757826502 60.780101455015 57.7304241054976 37.656200175859 83.4072402774682 58.3957530651104
"WEE2" 0.0706345031494824 0 0 0.0437536282894253 0.0538339232680075 0.0487790498110306 0.130845521605594 0.139190964979654 0.0652723047440702 0.2141007497494 0
"WEE2-AS1" 0.0716463065094408 0 0.106364466149433 0.0591738357044428 0.218420267438019 0 0.0884798781364475 0.0941232032091783 0.0441381982246878 0.217167634179912 0.0353271603984992
"WFDC1" 0.0230306745815027 3.5886257121412 1.04851823918844 0.608684933638552 0 0.0106030751969784 0 0 0.00709410246983697 0 0
"WFDC10A" 0 0 0 0 0 0 0 0 0 0 0
"WFDC10B" 0.0397386267780203 0 0 0 0.0302867025229384 0.0548857107672939 0 0 0 0 0
"WFDC11" 0 0.325831388089644 0.11087053408998 0 0 0 0 0 0 0 0
"WFDC12" 0 1.94039752736792 0 0 0 0 0 0 0 0 0
"WFDC13" 0.594998595149585 0 0 0.147425669915516 0.906953607306283 0.493075731822557 0.293918309289289 0 0.109965888887779 0 0
"WFDC2" 0 0.171322983993771 0 0.170267324351021 68.2953082750158 36.4461621840309 29.1933069397358 1.62498568284337 5.20714950756457 27.9113108578772 17.4839182401265
"WFDC21P" 1.81636005247989 14.6143363342357 3.43194287480201 1.43197181708637 1.00678881059116 5.01739594810653 0.407840134595215 1.9523364298462 0.152588326441181 1.00101490891605 2.19830498296144
"WFDC3" 0.182913075835601 0.114005617109916 0.271548564201852 0 0 0.189475234611436 0 0 0.0422568203047664 0.415821853299799 0
"WFDC5" 0.141485070589319 8.99481601569605 0.630136488586391 0 0 0 0 0 0 0 0
"WFDC6" 0 0 0 0 0.232840099524338 0.843907939323654 0.188642417417036 0 0 0 0
"WFDC8" 0 0 0 0 0.0221352652920608 0.0601704543928423 0 0 0 0 0
"WFDC9" 0 0 0 0 0 0 0 0 0 0 0
"WFIKKN1" 0.260687951317712 0.324961904744386 0.387011363521497 2.2607168590523 1.98682719384777 1.44021519177972 0.965812724534179 0 0 0 0
"WFIKKN2" 0 0 0 0.282277102537745 0 0 0 0 0 0 0
"WFS1" 1.62294164329603 3.20070360631193 1.81602673355816 2.43074999844364 4.26460898648337 2.44229094179997 2.78202968039375 1.95706887091686 2.48463805841 3.45085930280114 2.41862229765913
"WHAMM" 6.92867540579229 5.27815194889965 6.09549799151873 4.37135748371988 3.76492493969323 3.85444767804763 4.87250490991612 16.8140468259901 6.49161317234735 9.13956681163532 5.59905392690764
"WHAMMP1" 5.41799023047784 3.5584661722567 4.92984066308134 1.87653120598091 0.710418705846821 0.724176146795098 0.359729440727247 4.13287167659682 1.615059686659 2.38391261074341 0.947947165772971
"WHAMMP2" 4.51850752192557 2.33071810794529 1.85050284309412 1.35120805531422 0.890630188194995 0.807002196308236 0.913989760729768 0.614074634527176 0.39595128673539 0.531313471505757 0.460959941245942
"WHAMMP3" 6.55270865463811 3.66840387645299 4.89312636742822 1.84720526720069 1.07657929966699 0.812909284952502 0.436111567649226 1.08249668353196 0.580144826188122 1.12987210464181 0.812584626661916
"WHSC1" 3.03537048715686 1.73219492139596 2.43825701241278 2.49715201624341 3.54833496010982 3.41668804331977 2.92507828672677 1.92583023670409 1.72467038067059 1.73570708920874 1.71418720261611
"WHSC1L1" 6.47694777766815 6.74474404842467 8.40056990928461 7.49111252757349 11.8615945818809 8.69384952777919 9.51762388629615 10.0263686441686 6.3266491638739 11.269095107021 8.53634501967078
"WI2-2373I1.2" 0 0 0 0 0 0 0 0 0 0 0
"WIBG" 1.70525088620991 3.5943472794083 4.23463692126827 3.53378884676184 5.81299350931453 5.2885789161316 5.11160833035963 5.00995237986426 6.61834843166926 4.93385283418415 5.32009958619584
"WIF1" 12.0714289217301 0.469351755206763 0.101631192681526 0.0282702847854006 0.365225793030585 0.236379990122847 0.0704520650305789 0.0449673361201061 0 0.0345839271211149 0
"WIPF1" 5.33415166546919 2.26900850365633 1.28448308972662 0.910100705976651 0.416805755271082 0.727153200178752 0.463690617904042 0.257355765191189 0.414853263132596 1.00820459962532 0.857263424605508
"WIPF2" 10.2489601170399 13.5141993030059 10.6851666816315 8.62961010816735 12.2859912241839 9.74526674760947 9.95386571999076 17.7099081618469 10.6607264131382 16.8207477888788 11.7323125948841
"WIPF3" 0.0146487035704667 0.474770833657836 3.3055637459413 3.01255131112261 3.18187553412854 1.69951465583229 3.00301836349058 6.78361519184747 6.55173926122539 7.63710798153265 9.13340988070797
"WIPI1" 44.569027302903 19.7724323002935 7.36285060137456 8.10933142476939 8.88791505867853 3.67183920489242 7.28357995285159 5.01867714735634 6.56491986189737 10.7329922545786 5.15526545021716
"WIPI2" 1.43954502507894 2.99078707544379 1.92997199202211 1.23953670043772 2.51591379491455 1.74853472969712 1.34908908052493 3.78231888077616 2.5724695478337 2.31065016314155 1.92805686154951
"WISP1" 0.075664980876182 0.15885569779539 0.177363944365587 0.0493365184996846 0.157827910122093 0.253014607072271 0 0.015695150064543 0.139841790342956 0.452661842590573 0.435922437856824
"WISP2" 1.93213579449752 1.9268110392705 0.0956134853384984 0 0.0981715219111603 0 0 0 0.178545825003502 0 0
"WISP3" 0.0260043077984224 0.0324158034578121 0.0772107998672693 0.0322160634421993 0.019819123066461 0 0 0.0512435783462697 0.0360452971478782 0 0.0576995910649758
"WIZ" 7.17095779181075 8.69068887279566 9.12500549434338 8.63713850087918 7.33048082851573 9.03963507830454 4.28733249171843 5.04676736461911 6.86323999971979 4.48519431081628 6.01933953159591
"WLS" 3.14464971778281 3.52624426629599 2.1066751884725 0.857426792692754 0.580586044256251 2.45071838012896 0.27821212632699 0.228832532786309 0.560152363249358 1.31994604078014 0.718019231276577
"WNK1" 8.64554126935509 14.5705457677035 14.3111934377737 11.5188261510104 19.2645693634393 11.9885445811664 14.550017738143 16.7072178282823 11.7048582097682 14.0971454273292 12.1108952115308
"WNK2" 0 0 1.07670568618144 1.6596388009201 0.904509650968519 0.372535641610706 0.499647087551559 0.543326466705022 0.589889328008104 0.345194424709903 0.443317689258029
"WNK3" 0.213160372826532 2.1471087221585 2.60437188800821 1.7635611574153 9.18364060244124 6.53116964897927 7.00771583477687 4.37431009863307 1.92223713035317 2.48418899861506 2.29780227276092
"WNK4" 0.1969910169972 0 0.292448353305974 0.366070603589196 1.42629435752068 1.02029116812394 0.790643113203173 0 0.455091248609559 0.149275221571748 0.582790677725156
"WNT1" 0 5.57730219354008 0 0 0 0.537354983234323 0 0 0.359523180107989 1.47409729737638 0
"WNT10A" 0 0.0753158702867296 0.179393936513286 0 0.184193429481147 0 0 0 0 0 0
"WNT10B" 0 1.85735244221135 0 0.615302596573304 2.08191694449672 4.45883465379571 0.920033290283363 4.89356914614002 12.5066251583677 4.89267342273236 9.18349016249681
"WNT11" 0.120183532121974 1.79778479150346 0.535265159792538 1.88596869374328 0.122130134855676 0.221324829026283 0.197894812153996 3.94718847608103 0.703378943235771 2.36787958743818 1.60001351543831
"WNT16" 0.261981688048817 6.45892024070106 6.39577092072746 1.29824931289072 0.044370830631836 0.120613555142843 0.071896728873512 1.26195903873325 0.322791229351461 0.176465461340903 0.258354395811055
"WNT2" 0 0.0324383829428388 0.0386322908311837 0.0107461679322446 0 0 0 0 0.304594529299986 0.341799241746241 0.372100818447037
"WNT2B" 0.285206550637793 0.25630921885306 0.078774160868212 0.0821709323209634 0.0707714694040026 0.164895947680967 0.0819109097972645 0.313686936883275 0.104196232254557 0.271410160964862 0.0588678899376256
"WNT3" 0.14388695917545 1.9909296112288 1.87977930794798 6.04294034118656 10.132871665973 21.9400162661343 9.09791981130836 16.7289081731182 11.1423682173655 20.0186789025819 17.0273710409576
"WNT3A" 0 0 0 0 0 0.103038437107743 0 0 0.0137877967965838 0 0
"WNT4" 0.472029442991308 3.25587268801801 6.30687692652684 0.428842371293785 0.815447270253127 0.695415313035696 0.310898427771674 0.744137561550894 0.581593947760416 0.381539155859304 0.558592697637664
"WNT5A" 1.72165497998829 1.15354909900953 0.926524466348324 1.97294523292128 7.77452052294303 12.0380902972641 3.69421056086114 0.254449462381847 4.05693786950423 12.6549128762132 18.24092830353
"WNT5B" 3.68361289729001 0.817722541300861 2.07257721983132 2.66727020480775 1.43577712306486 3.94934640910234 0.124632650070803 0.464036408465407 1.46106580562681 1.07065724033868 1.74166284971933
"WNT6" 0 0 0 0 0 0.0775881076146166 0 0.221397579732714 0 1.02164794576442 0
"WNT7A" 0 0.0327934970580729 0.0195276058913214 0 0 0.018167395918212 0 0.103681288537585 0.158016212860405 0.219285657078552 0.233487517568877
"WNT7B" 0 0.159987675130492 0.0423414063788251 0 0.10868551359027 0 0.0176109682685801 0.0562026343152636 0.0527114022807682 0.756435439486299 0.400795008902949
"WNT8A" 0 0 1.56786155909827 0.19146946412271 1.13864469621959 4.37595297359147 2.03587814642133 0.507592560840231 0.0476061593822983 0.585576519957657 0.533439672333525
"WNT8B" 0.0786318329941223 0 0.35020505646034 0.243537353498479 0.29964534859614 0.162905630845979 0.825406784931943 0.309900692283726 0.0726625195467914 0.178756135254997 0.116314692771161
"WNT9A" 0.122123730965826 0.152233964126632 0.0453255236773629 0.0756479636968421 0 0 0.075408582520585 0.120327313155125 0.16927911350664 0.046271264743385 0
"WNT9B" 0 0.0396154972214886 0 0 0 0.0438934842017672 0 0 0 0 0
"WRAP53" 0.228356810794899 0.616761936821487 0.376681436212795 0.534376750780082 1.08292560684059 1.01628588737054 0.673690818698079 0.39999595333996 0.93787185707841 0.692173969116791 0.900780299900383
"WRAP73" 1.25552363710485 3.65185202400042 1.92605236522215 2.02206643213113 4.21033552386354 2.65893614396745 1.39546231255404 5.11316113527889 2.20440073647879 3.17135559401434 2.10483828194692
"WRB" 7.21068683751755 9.71633399573562 5.63411609209262 4.37615025854244 8.89977052966038 5.6851932415797 6.27306284709345 4.25701864159993 6.50142829255728 4.64558358069917 4.05923049930809
"WRN" 3.35296657441815 5.05580588483165 6.01262782537492 4.81767152716445 10.7223760732408 5.94392441876442 9.69022934800068 8.51454909173135 4.75411574917937 6.40875393468643 5.52226728758965
"WRNIP1" 7.78993577673094 13.5352136274507 12.3337724799936 7.62680729276583 13.9392349243668 11.7498259131219 14.418014068062 30.7799091448391 16.4223017323887 35.9315025928716 44.4715777814803
"WSB1" 33.57461361341 61.5266888437367 56.9163688636665 45.7772850990114 75.4877910062513 47.1445672015386 65.7372967406521 101.385010648667 65.3628182899976 92.1627357035254 90.9343744074371
"WSB2" 3.57366926640837 11.6617167022794 5.36094136265986 5.94559788346011 7.62911055728551 6.65433499703882 6.74705966295018 3.53953632827564 3.58765888988002 3.81394628440776 3.76405600463556
"WSCD1" 1.74479849677804 0.468747312145221 0.982522995583061 2.49700413473363 3.2786303804821 3.55246523744473 2.7491580842187 0.770645750971733 1.72353865259262 0.729471897053778 0.889986581474214
"WSCD2" 0 0 0 0.0125415564146546 0 0.0233034085391169 0 0 0 0 0
"WSPAR" 0 0 0 0 0 0 0 0 0 0 0
"WT1" 0 0 0.0314348446242892 0.00437204359343811 0.00537930838047586 0.009748409014658 0 0 0.00978341818526015 0.00534845821871186 0
"WT1-AS" 0.0229816327997926 0 0 0 0 0 0 0 0 0 0.0339951576441991
"WTAP" 1.82464344851763 2.37759352695548 2.83158025397075 2.82733671852169 4.1929501212397 3.52514874235611 2.74350511091849 4.93173829228316 2.31269267210671 3.50889689019166 3.76728236054159
"WTAPP1" 0.106723411159904 0.038010461819567 0.045268323585325 0.302209988665601 0.209157431323863 0.084230249392101 0.16945519069213 0 0.0281775809916811 0 0.0225526633023739
"WTH3DI" 17.2173479491782 31.6432430151626 23.2665912585578 20.5097369804746 19.1785443634114 17.0728536642118 38.9814868542898 76.555865808684 50.7905661514734 112.738655790952 76.078817355063
"WTIP" 0.927189105202169 0.735504217392399 1.43905115723668 1.04424597184769 1.54179279897465 2.27016112996674 0.208188309880844 1.49490052782038 3.07669739253145 1.21358594432239 1.87026467882901
"WWC1" 0.347286960289435 0.356406283368067 0.175561927932886 0.153923793601124 0.869349882920886 0.948985583546242 0.750545861862266 0.294981407274647 0.430202504388057 0.887050913230142 0.438431612300538
"WWC2" 2.56572823204689 5.09817947244891 5.65384655795709 5.31580218968292 14.1450788887575 7.90013149452853 9.59593969843023 6.95736548486263 4.18800584514258 5.35084000174662 4.87118372531838
"WWC2-AS1" 0.346554626305763 0.143999816502257 0.342991375405807 0.858675102125309 1.5847548432161 0.319100054979024 2.28255440534979 0.455275827939015 0.106748676497028 0.525222108267429 0
"WWC2-AS2" 2.97177086311701 1.3891785877439 0.551477872296579 1.84082497799971 4.52985658514719 5.13064269214781 7.79874937502472 10.2481982948971 4.46252578742117 5.06686275258818 8.79187478576472
"WWC3" 1.56574986887862 3.39408274495945 2.13777147210422 2.63309732052053 5.58805566749192 4.7333212006103 3.35472938530283 0.570000215239425 0.819321219401733 1.90600629389488 1.01387803179757
"WWOX" 0.00907751526498915 0.0128763989053117 0.0148703683458154 0.0112458985619361 0.028627892159772 0.0363157245473633 0.0162356241709404 0.00616826666959667 0.00723137780278084 0.00806471843188053 0.00324118043184948
"WWP1" 3.18123222199157 8.24550759802401 5.78829077838199 5.32695574948237 10.9401274353254 7.18013741475164 10.2608681416491 10.7794048668287 7.15812274238268 11.4849518669761 7.62297981041586
"WWP2" 0.281519630389575 0.378295822036879 0.396849002927542 0.4287598970857 0.608246756392378 0.547566667119818 0.371585552670604 0.315549885027263 0.337715255006769 0.385557995766917 0.380138139364393
"WWTR1" 3.80404519009873 3.52086705201339 2.15824142198211 1.63380463837739 1.3506943169152 1.00395375189489 0.987439881997335 0.641165255023351 0.678103348781414 1.29573510801449 0.750104512289359
"WWTR1-AS1" 0 0.320014815804414 1.14335897596027 0 0.782632215274003 1.0637174525395 0.63407305416611 1.01177219358347 0 0 0.759494733514959
"XAB2" 7.18315005552826 5.73470761902333 10.903579202295 11.4987318554207 21.5294092423379 13.1538648947097 5.98035399277818 9.22459009519311 17.3031419365643 5.25974495440172 7.40206338996437
"XACT" 0 0.0125373597692758 0.111984681014002 0.146406256579184 0.164805686373375 0.177113317512331 0.102470593956464 0.0396386397411615 0.0325292981703697 0.0381071002384637 0.0595101116991219
"XAF1" 1.18499906993808 2.26159311988846 0.533833030282264 0.425232521421014 0.311429069458192 0.0338623971715587 0 0.0322087710269946 0.00755200137528064 0.0123857213476362 0.0725332998568127
"XAGE1B" 0 0 0 0 0 0 0 0 0 0 0
"XAGE1E" 0 0 0 0 0 0 0 0 0 0 0
"XAGE2" 0 0 0.0900262424134139 0 0.277304394826071 0.167510794518881 0.449333010140639 0.477991867900612 0.784524398187399 9.64999220422876 2.06314798395907
"XAGE3" 0 0 0 0 0 0 0 0 0 0.593375143115326 0
"XAGE5" 0 0 0 0 0 0 0 0 0 0 0
"XBP1" 19.8556166812108 72.5753207891309 37.7707772535793 30.8524929738213 61.8653975960267 40.6246131402384 36.4071081334674 89.1301809462728 60.3316428511751 85.9924329659898 74.1743612425426
"XCL1" 0 0 0 0.357819592066134 1.10064200479881 0.598376650821951 3.5668730415446 0.569155704972111 0.400350388696524 2.84525763093597 0.854482388857331
"XCL2" 0 0 0 1.24069212095928 2.6714314295256 2.76638921773959 1.85514909352219 2.96020822118962 0.925441356281686 1.89722203971022 5.9256093900963
"XCR1" 0 0 0 0 0.092227514380286 0 0.0747208977345547 0 0.0559117937071814 0 0.089500930437011
"XDH" 0.0805168694759271 0.012546089652732 0.0298833752047709 0.199500528551744 1.1812906088757 1.11207305542526 1.11863940229731 0.317329924039459 0.120907237774678 0.19829489979852 0.491300280559896
"XG" 2.10159411109782 1.35162551777845 0.820392752165383 0.171153679256757 0.0446696241041043 0.0462574352896712 0.0206802519799712 0.0659977703583439 0.0193431492656899 0.0507582231273978 0.0743126160149161
"XGY2" 0.58833071080061 0.600043638699738 0.741085589722014 0.0883475976181966 0.0271754479401671 0 0 0 0 0.0270195976141276 0
"XIAP" 2.07119263248562 3.66074725424788 4.4117343568868 3.8489203654108 4.3924999686674 3.4272695720424 4.29393696969941 10.2529217258472 5.22871306166356 7.29401280383273 7.81484282754594
"XIRP1" 0 0.484245743512071 0 0 0.0657931897498782 0 0 0 0 0 0.191544304493095
"XIRP2" 0 0 0.0038186661785597 0.00716999130148177 0.000980207627335952 0 0.00317657889287998 0 0.000594238791081724 0.00877127551108109 0.00380491636395116
"XIRP2-AS1" 0 0 0 0 0 0 0 0 0 0 0
"XIST" 175.38664405138 186.2873499439 407.818513574576 237.679487776141 374.185231172366 280.997915051328 428.89178968023 426.601108908848 207.59969062308 479.875658806612 569.225794910452
"XK" 0.0175009424410606 0.0654476690816187 0.311777981120645 0.260177571969991 0.720268352235531 0.555949968222032 0.929352777353863 1.31050651447547 0.194068359918186 0.636566787767594 0.465983050160083
"XKR3" 0 0 0 0 0.0966968589079755 0.0292057536147499 0 0 0 0 0
"XKR4" 0 0.00714435451692483 0 0 0.0524169668978799 0.0554109991998922 0.0660600640013795 0.10541015017716 0.188897443567692 0.162139778163229 0.1384721731295
"XKR5" 0.0447597925703104 0.0185985164460539 0.243647664990723 0.203323075175454 0.295650960995595 0.0412138554382884 0.571188182309944 0 0 0.180895638262424 0.286910433090436
"XKR6" 0.00530396920795556 0.0363642953307117 0.0551190586833698 0.0689949758765743 0.218290024927974 0.164827605482802 0.275106589927238 0.0627113854583499 0.075970458138762 0.164788216349381 0.0235373967030821
"XKR7" 0 0 0 0.0329301657285347 0.121550606270143 0 0.0328259611812976 0 0.098251408934017 0.0402845058083747 0
"XKR8" 5.1556438779713 13.7883951684187 4.87069599660667 5.57427811519818 16.2889918194857 12.0406409917276 6.83003520830105 5.17216539307024 19.0570185022846 6.10885722613721 6.93308307693303
"XKR9" 0.00304036392908949 0.00757996254540296 0.0180546186941254 0.0112998843867934 0.0509785394627733 0.00419925268609477 0.0750941794608327 0 0.0646197778347197 0.0506861791670469 0.103440255755872
"XKRX" 0.104659437398693 0 0.310750008723622 1.62074833004484 0.398829741201016 0.433656727160205 0.258499138839637 1.85615849090497 1.25728519405104 0.23792547922355 0.232223321835984
"XKRY" 0 0 0 0 0 0 0 0 0 0 0
"XKRY2" 0 0 0 0 0 0 0 0 0 0 0
"XLOC_007697" 0 0 0 0 0 0 0 0 0 0 0
"XLOC_008559" 0 0 0 0.0447344325280637 0.0275203463381765 0.0498725065295211 0.0222964372201921 0 0.0166838707250167 0 0.0267067438580138
"XLOC_009911" 0 0 0 0 0 0 0 0 0 0 0
"XPA" 2.80592040041049 3.78921236178597 3.89857920592862 2.65170302220069 1.91918977193375 2.26067732274854 1.33276232597601 2.90642253191227 0.964030545763542 2.61693706955593 1.99548372414504
"XPC" 20.3053169490141 14.3563371420832 11.6851457866477 10.0951953701209 16.7821559267721 8.95374052030437 11.0323037393099 14.3686137712654 13.8665034218469 16.1919200182821 14.5716965408986
"XPNPEP1" 1.00511727708766 2.20836787379107 1.95549755863855 1.44990643626342 2.30164136188703 1.49599817455992 1.3489637819198 0.723530363649879 0.827026237564701 1.20334463020603 0.828263707905995
"XPNPEP2" 0.291164060734351 3.10159029227416 1.10028672153561 1.37727779869667 0.0403472755846784 0 0.0653771203330853 0 0 0.0401158852477641 0
"XPNPEP3" 9.33276629938806 11.7081451982882 12.8223413134217 8.29911665225735 8.24162463082551 7.34420883842302 9.62302403236755 20.9958632285562 17.4781571554091 18.5276871092614 18.5541187451075
"XPO1" 26.7576635830784 41.5640545414921 50.7349773480507 46.525440579005 98.398908953726 45.1817997837243 79.8202207574773 111.746625907927 62.0823823174697 78.0562730764911 60.6905319893089
"XPO4" 5.38135690331941 11.0756998668473 16.7635715489926 16.73900337808 22.8477841763189 17.0752742507375 23.897524779656 35.1191156363308 20.2490885897121 31.9677421918251 26.4578865500288
"XPO5" 8.59964660393512 24.3873796964644 31.0562847540583 27.2597511077153 55.4180058672254 38.2744321968365 30.3353609283706 47.841378499454 46.3030234787647 33.8270400677116 31.8133118032874
"XPO6" 6.21593949321854 11.2331275298171 7.967754641495 7.46314280017034 12.1495645963715 8.33015059577276 6.11041286207358 9.86920098422848 7.78237827844425 6.76667479942391 7.25602192712314
"XPO7" 11.2591119275788 17.0069702860071 19.6460240595783 17.4444306985882 33.8417816389503 25.9178709674437 32.5588018105402 51.7512798897782 52.1423789118895 54.211751716432 54.0972159403354
"XPOT" 34.2691905546398 75.6681029855039 52.5566340158644 49.0407493502852 88.6570351519085 55.556485474195 52.9913200577365 88.1204237565224 61.0226926500425 59.6885552122499 47.9899339341953
"XPR1" 1.15490455236029 2.70154544813938 1.42839964806758 1.71616106319077 2.85918257210133 2.201131533557 2.9337865674635 1.33400206933758 1.1859723400314 1.9830623933906 1.23549784616277
"XRCC1" 10.1596558707288 10.6632562541569 20.8924606928104 21.0397132792059 21.3367026856461 15.7992057344739 15.9854322888624 28.2757513788528 30.2282927134203 23.0012080881507 20.8543408879388
"XRCC2" 1.69178254814498 2.55108898217869 5.71182274833228 4.76649495529642 13.8089312368522 12.0223667271934 8.32339515788633 10.0013804123614 4.43790061400291 6.03777611070616 5.97380091063841
"XRCC3" 1.26828262381432 1.26102312728033 1.21041214925666 1.23454767480904 2.00228152960294 1.89768701507797 0.950949909802958 1.48765049728068 1.08828692678128 1.07548884967732 0.781701560502178
"XRCC4" 0.079108582758894 0.131484280241391 0.173989319414362 0.133093989838412 0.293274257276285 0.144334050717654 0.201421472017739 0.192456567737306 0.118228433152614 0.259028727340022 0.197922574131568
"XRCC5" 32.3283751886342 57.2342953050166 63.4179426418922 60.9239252148844 110.080472329885 78.3523197183834 86.216984827611 68.9020963199108 61.6299463479042 73.9989670134039 75.3485613250533
"XRCC6" 6.13577731395035 11.1931944314985 10.6938241921905 10.6794892034356 18.48947543075 14.0198475452295 8.37655775663739 11.3929451669689 15.0981262785665 10.3442636998029 11.284157602363
"XRCC6BP1" 1.34836867695277 1.35758207322255 3.15661722405844 3.85490545911842 2.76676634150956 1.07441732696599 3.97079718947708 3.47462848207763 1.48562450427056 3.77266151986661 1.91783612151835
"XRCC6P5" 0.00846262027217907 0.0464161401823531 0.0854312035475019 0.0859697928608922 0.136735049266086 0.121558303570553 0.0627056701351748 0.0933871307186772 0.112610632875106 0.0461719963444851 0.0776126874448008
"XRN1" 5.03550089279389 5.28778512023194 6.07487572102369 4.35851980662411 4.20029759478084 2.28139780934474 4.17553547604334 4.89011540992795 3.04084428572293 4.65807929401343 3.44137827264357
